quote_id,mean_urban_pop_2024
1027,86.75
1028,86.75
1029,54.32
1030,77.16
1031,75.949283176978
1032,69.281
1033,92.83375
1034,83.351649228819
1035,73.179
1036,70.79614158848900
1037,59.204
1038,59.204
1039,83.515
1040,86.75
1041,92.134
1042,36.867
1043,84.884
1044,80.416641588489
1045,86.75
1046,87.091
1047,90.90100000000000
1048,48.614
1049,87.091
1050,40.195
1051,27.868666666666700
1052,65.544
1053,87.091
1054,54.32
1055,40.195
1056,75.949283176978
1057,80.416641588489
1058,78.5395
1059,75.949283176978
1060,59.204
1061,75.669
1062,83.515
1063,59.204
1064,33.115
1065,85.303
1066,59.192
1067,57.7006387971638
1068,83.2106
1069,74.32433333333330
1070,89.489
1071,57.90533333333330
1072,86.75
1073,83.515
1074,92.134
1075,87.3348
1076,92.134
1077,83.515
1078,65.544
1079,83.464
1080,87.091
1081,87.091
1082,73.106
1083,49.6995
1084,86.75
1085,81.498
1086,26.147
1087,83.515
1088,75.949283176978
1089,92.134
1090,59.204
1091,26.147
1092,59.204
1093,100
1094,27.265
1095,84.62533333333330
1096,86.75
1097,72.292
1098,62.412333333333300
1099,65.544
1100,74.082
1101,75.949283176978
1102,19.416
1103,86.75
1104,13.88
1105,80.984
1106,73.01600000000000
1107,42.6695
1108,75.949283176978
1109,74.03300000000000
1110,92.134
1111,81.98
1112,81.98
1113,82.7475
1114,87.091
1115,92.134
1116,86.75
1117,33.115
1118,54.32
1119,83.515
1120,86.75
1121,96.06700000000000
1122,75.949283176978
1123,86.75
1124,73.3095
1125,22.366
1126,81.98
1127,92.134
1128,79.732141588489
1129,59.204
1130,86.75
1131,83.515
1132,86.75
1133,40.195
1134,87.091
1135,86.75
1136,75.949283176978
1137,77.893
1138,87.091
1139,72.8305
1140,83.515
1141,92.134
1142,82.7475
1143,59.192
1144,87.091
1145,54.625
1146,86.75
1147,59.204
1148,54.32
1149,73.106
1150,80.984
1151,63.7106156319769
1152,54.32
1153,81.802
1154,77.168
1155,59.204
1156,92.134
1157,73.106
1158,92.134
1159,75.86366666666670
1160,83.515
1161,59.204
1162,86.75
1163,59.204
1164,92.44200000000000
1165,76.69975
1166,69.298
1167,87.091
1168,84.884
1169,81.802
1170,59.204
1171,72.971
1172,88.008
1173,77.047
1174,86.75
1175,92.134
1176,54.32
1177,63.7106156319769
1178,81.802
1179,72.292
1180,50.27515203703740
1181,59.204
1182,69.298
1183,40.944
1184,92.44200000000000
1185,92.134
1186,54.32
1187,81.98
1188,92.134
1189,86.86366666666670
1190,75.03433333333330
1191,75.93
1192,72.977
1193,92.134
1194,66.1645
1195,77.895
1196,59.192
1197,59.192
1198,59.204
1199,64.24166666666670
1200,26.147
1201,59.192
1202,92.134
1203,72.292
1204,58.072141588489000
1205,55.121
1206,86.75
1207,70.82083333333330
1208,86.75
1209,59.204
1210,79.65933333333330
1211,86.75
1212,77.81589155518360
1213,83.515
1214,59.204
1215,86.75
1216,54.32
1217,59.204
1218,87.091
1219,83.515
1220,92.134
1221,46.914
1222,87.091
1223,80.70400000000000
1224,92.134
1225,84.884
1226,92.134
1227,84.318
1228,54.32
1229,79.139
1230,50.27515203703740
1231,89.1685
1232,86.75
1233,70.824094392326
1234,48.614
1235,86.75
1236,59.819
1237,61.809
1238,63.186500000000000
1239,83.515
1240,59.204
1241,63.7106156319769
1242,54.32
1243,59.204
1244,48.614
1245,59.204
1246,59.204
1247,86.75
1248,54.32
1249,40.195
1250,66.1645
1251,92.134
1252,84.884
1253,86.9205
1254,86.75
1255,87.091
1256,59.204
1257,76.50375
1258,86.75
1259,86.75
1260,59.204
1261,79.928
1262,86.816
1263,87.091
1264,100
1265,59.204
1266,92.134
1267,59.204
1268,86.75
1269,92.134
1270,77.895
1271,59.204
1272,75.949283176978
1273,59.204
1274,63.7106156319769
1275,59.204
1276,87.091
1277,59.204
1278,83.515
1279,83.515
1280,92.134
1281,75.949283176978
1282,69.2025
1283,87.091
1284,36.867
1285,57.7006387971638
1286,73.606
1287,86.75
1288,84.884
1289,83.515
1290,59.192
1291,51.467
1292,81.98
1293,63.7106156319769
1294,81.03233333333330
1295,65.544
1296,26.035
1297,83.515
1298,36.867
1299,86.75
1300,40.195
1301,59.204
1302,59.204
1303,83.515
1304,77.16
1305,54.32
1306,71.90433333333330
1307,59.204
1308,59.204
1309,100
1310,75.949283176978
1311,65.5825
1312,86.75
1313,81.802
1314,84.884
1315,82.6885
1316,92.134
1317,82.08625
1318,75.949283176978
1319,72.1665
1320,54.32
1321,86.9205
1322,59.204
1323,92.134
1324,87.091
1325,83.351649228819
1326,92.134
1327,59.204
1328,92.134
1329,86.9205
1330,79.201
1331,84.884
1332,67.082
1333,86.75
1334,59.192
1335,86.29233333333330
1336,75.949283176978
1337,22.366
1338,82.044
1339,86.75
1340,49.62650000000000
1341,92.134
1342,48.614
1343,26.035
1344,75.949283176978
1345,87.091
1346,83.515
1347,75.949283176978
1348,92.134
1349,48.614
1350,88.51466666666670
1351,87.091
1352,59.204
1353,83.515
1354,54.32
1355,40.195
1356,83.515
1357,81.98
1358,87.091
1359,65.643
1360,92.134
1361,82.044
1362,81.98
1363,40.195
1364,81.3144
1365,81.98
1366,92.134
1367,92.134
1368,72.292
1369,75.59633333333330
1370,80.297625
1371,92.134
1372,86.75
1373,36.867
1374,84.884
1375,86.75
1376,59.204
1377,87.091
1378,92.134
1379,75.949283176978
1380,86.75
1381,40.195
1382,100
1383,77.92866666666670
1384,84.24766666666670
1385,85.8155
1386,59.204
1387,13.88
1388,59.204
1389,54.32
1390,73.57825
1391,83.515
1392,92.134
1393,86.75
1394,50.27515203703740
1395,59.204
1396,83.515
1397,54.32
1398,73.66
1399,59.204
1400,84.884
1401,26.147
1402,82.6946077247766
1403,59.204
1404,75.949283176978
1405,78.3498
1406,59.204
1407,92.134
1408,83.515
1409,31.858
1410,81.98
1411,74.822
1412,86.75
1413,82.7475
1414,86.75
1415,86.75
1416,82.044
1417,92.134
1418,87.091
1419,100
1420,82.6946077247766
1421,54.88425
1422,64.82066666666670
1423,100
1424,79.201
1425,87.091
1426,36.868
1427,72.292
1428,59.204
1429,59.192
1430,91.88025
1431,26.147
1432,54.32
1433,72.292
1434,86.75
1435,83.515
1436,84.884
1437,84.884
1438,82.7475
1439,87.091
1440,75.949283176978
1441,96.06700000000000
1442,59.204
1443,44.9385
1444,87.091
1445,88.509
1446,92.134
1447,59.204
1448,59.192
1449,86.75
1450,54.32
1451,87.091
1452,88.016
1453,72.292
1454,83.515
1455,69.298
1456,89.6005
1457,83.515
1458,78.548
1459,59.204
1460,86.75
1461,83.464
1462,83.49550000000000
1463,88.976
1464,44.4045
1465,65.544
1466,92.134
1467,74.082
1468,65.544
1469,82.044
1470,49.6995
1471,26.147
1472,82.044
1473,77.895
1474,87.091
1475,86.75
1476,79.201
1477,83.515
1478,57.7006387971638
1479,19.416
1480,72.292
1481,86.75
1482,59.204
1483,81.802
1484,91.7575
1485,88.008
1486,19.416
1487,83.351649228819
1488,82.044
1489,19.416
1490,54.32
1491,54.32
1492,63.7106156319769
1493,72.292
1494,50.514191483382700
1495,83.515
1496,83.515
1497,82.922
1498,82.34733333333330
1499,75.949283176978
1500,81.98
1501,82.7475
1502,59.204
1503,72.292
1504,75.25709574169130
1505,40.195
1506,36.867
1507,59.204
1508,65.6185
1509,85.41066666666670
1510,87.091
1511,74.327
1512,86.75
1513,81.98
1514,66.1645
1515,78.839
1516,40.195
1517,40.195
1518,87.49557142857140
1519,92.134
1520,88.016
1521,54.32
1522,54.32
1523,87.091
1524,50.27515203703740
1525,87.091
1526,100
1527,87.091
1528,86.75
1529,83.351649228819
1530,75.949283176978
1531,59.204
1532,78.839
1533,54.32
1534,57.7006387971638
1535,86.75
1536,83.515
1537,83.515
1538,79.732141588489
1539,50.27515203703740
1540,83.515
1541,59.204
1542,38.9055
1543,87.091
1544,84.884
1545,84.884
1546,59.192
1547,59.204
1548,81.44942772565930
1549,85.22066666666670
1550,73.106
1551,54.32
1552,81.498
1553,59.204
1554,83.515
1555,87.091
1556,92.134
1557,75.949283176978
1558,59.192
1559,59.204
1560,40.195
1561,92.134
1562,77.531
1563,36.867
1564,82.0375662207342
1565,59.204
1566,83.515
1567,85.13916666666670
1568,87.091
1569,79.74
1570,91.451
1571,72.292
1572,22.366
1573,86.75
1574,84.884
1575,83.866094392326
1576,70.79614158848900
1577,65.544
1578,77.893
1579,59.204
1580,59.204
1581,67.17733333333330
1582,86.75
1583,84.884
1584,82.044
1585,67.69716666666670
1586,83.515
1587,69.869102508949
1588,22.366
1589,87.091
1590,54.32
1591,87.091
1592,50.27515203703740
1593,75.949283176978
1594,64.76
1595,88.016
1596,58.945
1597,92.134
1598,87.97464158848900
1599,87.091
1600,65.544
1601,54.32
1602,92.134
1603,89.6005
1604,55.1375
1605,86.75
1606,86.75
1607,87.091
1608,86.816
1609,54.32
1610,86.75
1611,65.544
1612,26.035
1613,92.134
1614,86.75
1615,75.949283176978
1616,92.134
1617,50.315
1618,59.204
1619,96.06700000000000
1620,57.7006387971638
1621,87.091
1622,100
1623,59.204
1624,59.204
1625,59.204
1626,54.32
1627,19.416
1628,54.32
1629,80.34715390799420
1630,59.204
1631,86.5352
1632,26.147
1633,75.949283176978
1634,92.134
1635,75.949283176978
1636,48.514000000000000
1637,59.204
1638,82.895
1639,86.9205
1640,87.091
1641,40.195
1642,92.134
1643,59.204
1644,59.204
1645,83.515
1646,59.868
1647,82.6946077247766
1648,67.53866666666670
1649,92.134
1650,54.32
1651,59.204
1652,54.32
1653,92.134
1654,85.87633333333330
1655,65.544
1656,100
1657,46.519666666666700
1658,26.035
1659,100
1660,92.134
1661,83.515
1662,86.75
1663,59.204
1664,81.802
1665,82.7475
1666,86.75
1667,79.46833333333330
1668,75.949283176978
1669,92.134
1670,47.2575
1671,59.204
1672,85.89266666666670
1673,50.27515203703740
1674,54.32
1675,80.78133333333330
1676,73.3095
1677,79.32
1678,50.514191483382700
1679,50.27515203703740
1680,54.32
1681,48.614
1682,65.643
1683,83.515
1684,84.884
1685,79.201
1686,59.204
1687,59.204
1688,59.204
1689,92.134
1690,86.75
1691,87.091
1692,83.515
1693,54.32120521065900
1694,86.75
1695,36.867
1696,87.8245
1697,86.75
1698,75.949283176978
1699,82.044
1700,83.351649228819
1701,86.75
1702,59.192
1703,83.515
1704,59.204
1705,77.52366666666670
1706,86.75
1707,50.27515203703740
1708,68.40830781598850
1709,83.515
1710,82.044
1711,59.204
1712,40.195
1713,86.75
1714,86.75
1715,79.201
1716,81.98
1717,88.016
1718,54.32
1719,86.549
1720,81.98
1721,59.204
1722,75.949283176978
1723,59.204
1724,83.515
1725,69.298
1726,79.2805
1727,30.911500000000000
1728,59.204
1729,85.62054974293970
1730,73.106
1731,58.945
1732,87.091
1733,38.365
1734,83.515
1735,86.75
1736,72.292
1737,92.134
1738,59.204
1739,83.432
1740,75.949283176978
1741,92.134
1742,78.0755
1743,75.949283176978
1744,75.949283176978
1745,26.035
1746,59.204
1747,84.884
1748,59.204
1749,92.134
1750,65.544
1751,86.75
1752,83.515
1753,80.051
1754,53.909
1755,83.351649228819
1756,59.204
1757,59.204
1758,83.515
1759,86.75
1760,36.867
1761,59.192
1762,59.192
1763,100
1764,59.204
1765,82.044
1766,86.75
1767,82.6885
1768,86.816
1769,82.7475
1770,87.091
1771,83.191
1772,72.292
1773,59.192
1774,82.7475
1775,86.75
1776,65.33620521065900
1777,59.204
1778,100
1779,77.893
1780,86.75
1781,59.192
1782,84.884
1783,86.75
1784,75.949283176978
1785,76.8255
1786,54.32
1787,92.134
1788,54.32
1789,86.75
1790,59.204
1791,92.134
1792,86.75
1793,86.94442772565930
1794,81.98
1795,86.75
1796,50.27515203703740
1797,92.134
1798,92.134
1799,92.134
1800,83.515
1801,92.134
1802,77.893
1803,82.044
1804,59.192
1805,92.134
1806,80.416641588489
1807,83.515
1808,65.544
1809,82.652
1810,40.195
1811,86.9205
1812,86.75
1813,87.091
1814,81.98
1815,28.422666666666700
1816,59.204
1817,63.7106156319769
1818,81.98
1819,88.008
1820,77.895
1821,36.867
1822,40.195
1823,83.515
1824,83.515
1825,92.134
1826,75.949283176978
1827,87.091
1828,86.75
1829,84.884
1830,83.515
1831,65.544
1832,88.016
1833,82.77200000000000
1834,92.134
1835,72.292
1836,59.204
1837,86.75
1838,40.195
1839,73.106
1840,80.984
1841,54.32
1842,77.16
1843,79.1856
1844,59.204
1845,81.98
1846,84.884
1847,86.75
1848,59.204
1849,54.32
1850,86.75
1851,52.02761188242540
1852,65.544
1853,48.614
1854,59.204
1855,86.75
1856,67.909
1857,92.134
1858,59.204
1859,59.204
1860,42.291
1861,80.416641588489
1862,59.204
1863,59.204
1864,92.134
1865,59.868
1866,83.515
1867,92.134
1868,75.949283176978
1869,84.884
1870,86.75
1871,65.643
1872,65.544
1873,79.201
1874,92.134
1875,86.75
1876,96.06700000000000
1877,30.049
1878,83.515
1879,86.75
1880,59.204
1881,50.27515203703740
1882,69.263
1883,81.802
1884,59.204
1885,87.091
1886,54.32
1887,72.292
1888,87.97464158848900
1889,59.204
1890,51.467
1891,75.949283176978
1892,72.292
1893,75.949283176978
1894,59.204
1895,100
1896,36.867
1897,59.204
1898,59.204
1899,86.75
1900,19.416
1901,61.9655
1902,66.0555
1903,59.204
1904,70.624
1905,77.895
1906,59.204
1907,34.0925
1908,84.884
1909,83.515
1910,50.27515203703740
1911,83.515
1912,86.75
1913,86.75
1914,79.201
1915,54.32
1916,87.091
1917,81.98
1918,50.27515203703740
1919,82.30075
1920,84.884
1921,88.116
1922,52.173
1923,92.134
1924,77.895
1925,50.27515203703740
1926,58.44942772565930
1927,92.134
1928,54.32
1929,74.657
1930,47.2575
1931,17.42
1932,86.75
1933,59.204
1934,54.450500000000000
1935,83.515
1936,92.134
1937,72.292
1938,92.134
1939,86.75
1940,87.7485
1941,59.204
1942,73.106
1943,92.134
1944,86.75
1945,86.75
1946,54.32
1947,59.204
1948,87.091
1949,86.75
